,ID,Intercept,umol.L.sec,Temp.C,Light_Dark
816,NA,NA,NA,NA,NA
817,NA,NA,NA,NA,NA
818,NA,NA,NA,NA,NA
819,NA,NA,NA,NA,NA
820,NA,NA,NA,NA,NA
821,NA,NA,NA,NA,NA
822,NA,NA,NA,NA,NA
823,NA,NA,NA,NA,NA
824,NA,NA,NA,NA,NA
825,NA,NA,NA,NA,NA
826,NA,NA,NA,NA,NA
827,NA,NA,NA,NA,NA
828,NA,NA,NA,NA,NA
829,NA,NA,NA,NA,NA
830,NA,NA,NA,NA,NA
831,NA,NA,NA,NA,NA
832,NA,NA,NA,NA,NA
833,NA,NA,NA,NA,NA
834,NA,NA,NA,NA,NA
835,NA,NA,NA,NA,NA
836,NA,NA,NA,NA,NA
837,NA,NA,NA,NA,NA
838,NA,NA,NA,NA,NA
839,NA,NA,NA,NA,NA
840,NA,NA,NA,NA,NA
841,NA,NA,NA,NA,NA
842,NA,NA,NA,NA,NA
843,NA,NA,NA,NA,NA
844,NA,NA,NA,NA,NA
845,NA,NA,NA,NA,NA
846,NA,NA,NA,NA,NA
847,NA,NA,NA,NA,NA
848,NA,NA,NA,NA,NA
849,NA,NA,NA,NA,NA
850,NA,NA,NA,NA,NA
851,NA,NA,NA,NA,NA
852,NA,NA,NA,NA,NA
853,NA,NA,NA,NA,NA
854,NA,NA,NA,NA,NA
855,NA,NA,NA,NA,NA
856,NA,NA,NA,NA,NA
857,NA,NA,NA,NA,NA
858,NA,NA,NA,NA,NA
859,NA,NA,NA,NA,NA
860,NA,NA,NA,NA,NA
861,NA,NA,NA,NA,NA
862,NA,NA,NA,NA,NA
863,NA,NA,NA,NA,NA
864,NA,NA,NA,NA,NA
865,NA,NA,NA,NA,NA
866,NA,NA,NA,NA,NA
867,NA,NA,NA,NA,NA
868,NA,NA,NA,NA,NA
869,NA,NA,NA,NA,NA
870,NA,NA,NA,NA,NA
871,Ecomp_2_38C,143.6484085,-0.009243007,38.21596983,NA
872,Ecomp_2_40C,130.6240825,-0.00736127,39.91754762,NA
873,Ecomp_3_14C,256.77873,-0.00143411,14.18817105,NA
874,Ecomp_3_18C,253.0535573,-0.002855106,17.86943976,NA
875,Ecomp_3_22C,242.7576309,-0.006170518,21.9786763,NA
876,Ecomp_3_26C,226.8973805,-0.009662808,26.35433333,NA
877,Ecomp_3_28C,210.2087388,-0.006251932,27.93027854,NA
878,Ecomp_3_30C,187.7566713,-0.006160057,30.0238625,NA
879,Ecomp_3_32C,178.4602481,-0.006964471,31.72773418,NA
880,Ecomp_3_34C,166.6072922,-0.005583379,33.82109032,NA
881,Ecomp_3_36C,152.8720542,-0.006355265,36.1864875,NA
882,Ecomp_3_38C,142.4923449,-0.00753984,38.17835345,NA
883,Ecomp_3_40C,127.9250274,-0.004764372,39.88931737,NA
884,Ecomp_4_14C,236.0136124,-0.001564564,14.03250633,NA
885,Ecomp_4_18C,231.2179652,-0.002814898,17.94387349,NA
886,Ecomp_4_22C,221.7689964,-0.005082625,21.94787162,NA
887,Ecomp_4_26C,201.3805131,-0.007300229,26.35399479,NA
888,Ecomp_4_28C,189.8285858,-0.005311898,27.92365138,NA
889,Ecomp_4_30C,171.0616394,-0.005097869,30.03218354,NA
890,Ecomp_4_32C,162.5098806,-0.005583192,31.79350633,NA
891,Ecomp_4_34C,152.0267537,-0.005051727,33.83462581,NA
892,Ecomp_4_36C,139.3813443,-0.00492694,36.22690625,NA
893,Ecomp_4_38C,130.6345446,-0.005928199,38.17995671,NA
894,Ecomp_4_40C,117.1010843,-0.004488336,39.90301198,NA
895,Ecomp_5_14C,259.5095056,-0.001865042,14.40813924,NA
896,Ecomp_5_18C,255.5470447,-0.002763324,18.05298795,NA
897,Ecomp_5_22C,246.4689764,-0.003950269,22.00097297,NA
898,Ecomp_5_26C,229.5945155,-0.008310723,26.39694764,NA
899,Ecomp_5_28C,212.1421632,-0.004587206,28.00208257,NA
900,Ecomp_5_30C,189.890865,-0.004808444,30.10505696,NA
901,Ecomp_5_32C,179.9300759,-0.005846698,31.84320253,NA
902,Ecomp_5_34C,167.9182206,-0.0048701,33.91508442,NA
903,Ecomp_5_36C,153.9102553,-0.005400791,36.33510625,NA
904,Ecomp_5_38C,143.6519891,-0.006609616,38.26731466,NA
905,Ecomp_5_40C,127.9355943,-0.005508162,39.94571856,NA
906,Ecomp_7_14C,250.8834536,-0.002930676,14.2470828,NA
907,Ecomp_7_18C,246.1814556,-0.002638856,18.07596364,NA
908,Ecomp_7_22C,236.6232314,-0.005556921,22.04397959,NA
909,Ecomp_7_26C,217.7634766,-0.008114673,26.47393684,NA
910,Ecomp_7_28C,203.0342259,-0.005928389,28.06348611,NA
911,Ecomp_7_30C,181.7965949,-0.004631871,30.14851266,NA
912,Ecomp_7_32C,172.0539346,-0.005635236,31.81467308,NA
913,Ecomp_7_34C,160.7402222,-0.004874772,33.92012338,NA
914,Ecomp_7_36C,147.3233456,-0.004683718,36.2767044,NA
915,Ecomp_7_38C,137.067264,-0.006547392,38.27901732,NA
916,Ecomp_7_40C,124.268066,-0.00540231,39.93152096,NA
917,Ecomp_8_14C,254.0568024,-0.003213916,13.95785987,NA
918,Ecomp_8_18C,249.3040043,-0.003293845,17.96234545,NA
919,Ecomp_8_22C,240.9058146,-0.005751646,21.93621769,NA
920,Ecomp_8_26C,220.3255066,-0.005187237,26.30275661,NA
921,Ecomp_8_28C,206.1196294,-0.004447169,27.93119907,NA
922,Ecomp_8_30C,184.9156577,-0.004733063,30.0330443,NA
923,Ecomp_8_32C,175.452552,-0.005792543,31.72601282,NA
924,Ecomp_8_34C,163.709262,-0.005040039,33.83070779,NA
925,Ecomp_8_36C,150.244496,-0.00522615,36.1428875,NA
926,Ecomp_8_38C,139.9240845,-0.006458744,38.12397403,NA
927,Ecomp_8_40C,125.5575171,-0.004914965,39.87211377,NA
928,EcompBk_6_14C,262.1498148,-0.000799541,13.99866456,NA
929,EcompBk_6_18C,258.6056854,-0.000969723,17.95521687,NA
930,EcompBk_6_22C,248.5992269,-0.003579985,21.98946622,NA
931,EcompBk_6_26C,232.5860873,-0.004286367,26.36648168,NA
932,EcompBk_6_28C,214.7909877,-0.002291715,28.03137327,NA
933,EcompBk_6_30C,192.9187655,-0.002269149,30.12990506,NA
934,EcompBk_6_32C,182.5430774,-0.003704995,31.83009615,NA
935,EcompBk_6_34C,170.3321244,-0.001969861,33.9077987,NA
936,EcompBk_6_36C,156.2288205,-0.002594773,36.311075,NA
937,EcompBk_6_38C,145.9417788,-0.004078531,38.22127586,NA
938,EcompBk_6_40C,130.8595934,-0.003428099,39.90447904,NA
939,EcompBk_9_14C,258.9451191,-0.000538268,13.89761783,NA
940,EcompBk_9_18C,255.568151,-0.000471329,17.93866061,NA
941,EcompBk_9_22C,246.2540344,-0.003433481,21.99369863,NA
942,EcompBk_9_26C,231.3521978,-0.003529292,26.38746032,NA
943,EcompBk_9_28C,214.0634247,-0.001844392,27.99743721,NA
944,EcompBk_9_30C,192.3260186,-0.002218509,30.05746497,NA
945,EcompBk_9_32C,182.3945142,-0.002910342,31.73155128,NA
946,EcompBk_9_34C,170.3981796,-0.002315094,33.84934194,NA
947,EcompBk_9_36C,156.1798572,-0.002194726,36.2685875,NA
948,EcompBk_9_38C,146.5158753,-0.004225311,38.24725541,NA
949,EcompBk_9_40C,132.5015434,-0.002627479,39.92228144,NA
950,Egala_10_14C,262.887205,-0.007378843,14.4201871,NA
951,Egala_10_18C,261.5135978,-0.009417758,17.93183851,NA
952,Egala_10_22C,245.1066484,-0.01252623,21.88590741,NA
953,Egala_10_26C,220.2985676,-0.015149244,25.96253125,NA
954,Egala_10_28C,209.8634372,-0.019373531,28.13377848,NA
955,Egala_10_30C,194.1997127,-0.019835373,29.95209677,NA
956,Egala_10_32C,182.8800143,-0.021931316,32.22873944,NA
957,Egala_10_34C,169.1395105,-0.019973831,34.02929299,NA
958,Egala_10_36C,162.1768928,-0.022135761,35.90527564,NA
959,Egala_10_38C,153.0041649,-0.022384105,37.76610625,NA
960,Egala_10_40C,140.3407563,-0.020887414,39.78664407,NA
961,Egala_10_42C,126.4313173,-0.021668362,41.8859878,NA
962,Egala_10_44C,113.2663988,-0.020877968,43.60689412,NA
963,Egala_2_14C,255.3379404,-0.007630738,14.59595541,NA
964,Egala_2_18C,251.5619497,-0.010556263,17.95577778,NA
965,Egala_2_22C,237.5519533,-0.01380954,22.08895062,NA
966,Egala_2_26C,212.8008332,-0.019135469,25.95081875,NA
967,Egala_2_28C,200.8277094,-0.021756777,28.13530573,NA
968,Egala_2_30C,186.3808879,-0.024030894,29.98072152,NA
969,Egala_2_32C,175.7272733,-0.027657973,32.21558108,NA
970,Egala_2_34C,164.5558564,-0.025104156,34.11138217,NA
971,Egala_2_36C,156.9782051,-0.022619018,35.88823457,NA
972,Egala_2_38C,144.8392501,-0.020708279,37.93997468,NA
973,Egala_2_40C,138.4086215,-0.020817716,39.72525281,NA
974,Egala_2_42C,124.9780692,-0.023229971,41.78533333,NA
975,Egala_2_44C,109.0535105,-0.023520946,43.74398225,NA
976,Egala_3_14C,252.5173946,-0.011357276,14.78962821,NA
977,Egala_3_18C,247.7903314,-0.013878101,17.87679012,NA
978,Egala_3_22C,232.929409,-0.019498783,21.9887716,NA
979,Egala_3_26C,208.0217957,-0.02403844,25.91415,NA
980,Egala_3_28C,199.2865196,-0.028725459,28.08142038,NA
981,Egala_3_30C,182.9414743,-0.029397709,29.90615823,NA
982,Egala_3_32C,174.8222672,-0.033739062,32.22278231,NA
983,Egala_3_34C,164.038603,-0.033012413,34.00230573,NA
984,Egala_3_36C,155.6857319,-0.025614476,35.78847826,NA
985,Egala_3_38C,143.4185703,-0.023750409,37.84333544,NA
986,Egala_3_40C,136.797778,-0.024053342,39.71188202,NA
987,Egala_3_42C,123.6727171,-0.024240374,41.79439394,NA
988,Egala_3_44C,108.4405008,-0.024763732,43.62832353,NA
989,Egala_4_14C,234.1370313,-0.006538537,14.64197436,NA
990,Egala_4_18C,229.3431207,-0.008780797,17.95793789,NA
991,Egala_4_22C,214.0240686,-0.011654071,22.10412963,NA
992,Egala_4_26C,192.1429214,-0.015903085,25.9828125,NA
993,Egala_4_28C,184.188655,-0.01886093,28.11335443,NA
994,Egala_4_30C,169.9847705,-0.019199214,29.92318987,NA
995,Egala_4_32C,161.7644852,-0.021057915,32.27165068,NA
996,Egala_4_34C,151.6315951,-0.020029326,34.08796815,NA
997,Egala_4_36C,143.9222831,-0.019030309,35.89780745,NA
998,Egala_4_38C,133.8544162,-0.017577371,37.89200633,NA
999,Egala_4_40C,125.313715,-0.016878368,39.78945506,NA
1000,Egala_4_42C,113.6080089,-0.017569337,41.87681098,NA
1001,Egala_4_44C,106.8378717,-0.021797314,43.42961585,NA
1002,Egala_5_14C,254.2989024,-0.009286693,14.73837821,NA
1003,Egala_5_18C,249.067842,-0.012401502,18.00620497,NA
1004,Egala_5_22C,234.0552994,-0.015523686,22.02282716,NA
1005,Egala_5_26C,208.7625079,-0.019428652,25.97705,NA
1006,Egala_5_28C,199.540718,-0.023968073,28.16857595,NA
1007,Egala_5_30C,182.9625437,-0.024375505,29.94799363,NA
1008,Egala_5_32C,173.4595094,-0.02802126,32.23613103,NA
1009,Egala_5_34C,160.112813,-0.02617337,34.14426115,NA
1010,Egala_5_36C,155.4527597,-0.024326491,35.9479375,NA
1011,Egala_5_38C,144.7534039,-0.023813,37.86516981,NA
1012,Egala_5_40C,148.748122,-0.037247763,39.85547458,NA
1013,Egala_5_42C,121.4950011,-0.024008248,41.92611585,NA
1014,Egala_5_44C,114.3601675,-0.010361922,43.62105917,NA
1015,Egala_6_14C,258.8791664,-0.005990601,14.63173077,NA
1016,Egala_6_18C,254.8239605,-0.00779451,18.0640559,NA
1017,Egala_6_22C,239.7181197,-0.011290571,22.10835802,NA
1018,Egala_6_26C,217.1198231,-0.012662468,25.9560375,NA
1019,Egala_6_28C,203.7927869,-0.014925462,28.1825443,NA
1020,Egala_6_30C,194.6131526,-0.017495993,30.00416552,NA
1021,Egala_6_32C,180.3974312,-0.018296069,32.35753103,NA
1022,Egala_6_34C,167.9317825,-0.016158157,34.13131847,NA
1023,Egala_6_36C,159.5853707,-0.018155812,35.93532704,NA
1024,Egala_6_38C,149.2557549,-0.018130561,37.90105031,NA
1025,Egala_6_40C,139.3880151,-0.018386888,39.74803955,NA
1026,Egala_6_42C,125.6922707,-0.01983204,41.85018293,NA
1027,Egala_6_44C,112.8908967,-0.02038449,43.76327059,NA
1028,Egala_8_14C,248.8774575,-0.01074307,14.44365161,NA
1029,Egala_8_18C,244.6961255,-0.013531321,17.89710559,NA
1030,Egala_8_22C,229.2866086,-0.018486714,22.01341358,NA
1031,Egala_8_26C,204.8010132,-0.023501812,25.90425,NA
1032,Egala_8_28C,171.8650378,-0.02394789,27.08465823,NA
1033,Egala_8_30C,178.1492537,-0.028520946,29.87154839,NA
1034,Egala_8_32C,169.7387048,-0.031309484,32.19953147,NA
1035,Egala_8_34C,158.8854895,-0.030198826,33.98272611,NA
1036,Egala_8_36C,152.0113491,-0.027709244,35.77728205,NA
1037,Egala_8_38C,142.9271258,-0.024531377,37.77275625,NA
1038,Egala_8_40C,134.4579679,-0.022114991,39.70253107,NA
1039,Egala_8_42C,122.727557,-0.023578236,41.78481707,NA
1040,Egala_8_44C,108.7064527,-0.024065051,43.53398824,NA
1041,Egala_9_14C,252.1407918,-0.007136829,14.45431613,NA
1042,Egala_9_18C,247.6663545,-0.008476655,18.05405625,NA
1043,Egala_9_22C,233.9274576,-0.012317454,22.1418642,NA
1044,Egala_9_26C,210.6791275,-0.01435968,25.98258491,NA
1045,Egala_9_28C,201.1729885,-0.018455123,28.18884177,NA
1046,Egala_9_30C,187.0829385,-0.019782599,29.95307742,NA
1047,Egala_9_32C,176.1745369,-0.02405842,32.28252817,NA
1048,Egala_9_34C,166.8644668,-0.023397183,34.11876433,NA
1049,Egala_9_36C,157.1527659,-0.023500671,35.90114744,NA
1050,Egala_9_38C,147.3290766,-0.022114351,37.7889375,NA
1051,Egala_9_40C,137.0131477,-0.021455005,39.76538983,NA
1052,Egala_9_42C,123.6178453,-0.024313602,41.85163415,NA
1053,Egala_9_44C,111.5465526,-0.025936644,43.55511176,NA
1054,EgalaBk_1_14C,260.2358628,0.000184454,14.42399363,NA
1055,EgalaBk_1_18C,256.2115506,-0.000819023,17.98312346,NA
1056,EgalaBk_1_22C,241.5186595,-0.002441811,22.12846626,NA
1057,EgalaBk_1_26C,219.9540771,-0.001749404,25.9652625,NA
1058,EgalaBk_1_28C,209.194014,-0.002644052,28.15152229,NA
1059,EgalaBk_1_30C,197.0602262,-0.002487986,29.95555063,NA
1060,EgalaBk_1_32C,185.7128781,-0.003568095,32.18864189,NA
1061,EgalaBk_1_34C,172.9357135,-0.003162591,34.14597452,NA
1062,EgalaBk_1_36C,164.2547812,-0.003741548,35.89950307,NA
1063,EgalaBk_1_38C,153.9205002,-0.003037499,37.94327848,NA
1064,EgalaBk_1_40C,142.2919202,-0.003792913,39.76272472,NA
1065,EgalaBk_1_42C,130.5962447,-0.003081363,41.90696341,NA
1066,EgalaBk_1_44C,120.6687818,-0.003817837,43.74964118,NA
1067,EgalaBk_7_14C,250.5421246,-5.22E-05,14.48153846,NA
1068,EgalaBk_7_18C,244.5848729,-0.001736621,18.10044444,NA
1069,EgalaBk_7_22C,232.5235139,-0.001078496,22.22325309,NA
1070,EgalaBk_7_26C,211.2344404,-0.001702654,26.02671875,NA
1071,EgalaBk_7_28C,199.9222581,-0.002354741,28.22346835,NA
1072,EgalaBk_7_30C,188.2849094,-0.00232458,30.04787097,NA
1073,EgalaBk_7_32C,177.3220381,-0.003126808,32.37492361,NA
1074,EgalaBk_7_34C,166.0538538,-0.002209412,34.23741401,NA
1075,EgalaBk_7_36C,157.2809045,-0.003384278,35.95511465,NA
1076,EgalaBk_7_38C,147.5296477,-0.003190418,37.94140625,NA
1077,EgalaBk_7_40C,136.2967374,-0.002504536,39.78459322,NA
1078,EgalaBk_7_42C,124.8470473,-0.002963923,41.91146341,NA
1079,EgalaBk_7_44C,115.2268307,-0.004333504,43.77000588,NA
1080,Egala2_1_14C,240.2080539,-0.011154952,14.88671154,NA
1081,Egala2_1_18C,242.1884411,-0.015486642,18.17638462,NA
1082,Egala2_1_22C,229.2944223,-0.020515848,22.10807273,NA
1083,Egala2_1_28C,201.1182139,-0.030433079,27.89342515,NA
1084,Egala2_1_30C,185.8754416,-0.036064537,29.72748734,NA
1085,Egala2_1_31C,171.902403,-0.032269212,30.78672455,NA
1086,Egala2_1_32C,163.1070574,-0.035327772,32.24255696,NA
1087,Egala2_1_33C,154.9974509,-0.036213991,33.1468314,NA
1088,Egala2_1_34C,151.5261868,-0.034825036,34.14015287,NA
1089,Egala2_1_36C,139.3090399,-0.031193438,36.29575439,NA
1090,Egala2_1_40C,121.3908444,-0.031090944,39.89878981,NA
1091,Egala2_1_44C,96.69886287,-0.020425956,43.51211392,NA
1092,Egala2_10_14C,252.287007,-0.01139094,14.7199281,NA
1093,Egala2_10_18C,253.0060156,-0.014625285,18.22229605,NA
1094,Egala2_10_22C,235.078273,-0.027511066,23.56933333,NA
1095,Egala2_10_28C,211.2148974,-0.032778863,27.8965241,NA
1096,Egala2_10_30C,192.6538725,-0.03562819,29.69158861,NA
1097,Egala2_10_31C,181.1047719,-0.035612079,30.75778363,NA
1098,Egala2_10_32C,171.3464974,-0.036156246,32.2203481,NA
1099,Egala2_10_33C,161.4297921,-0.039692214,33.09369767,NA
1100,Egala2_10_34C,157.8881743,-0.040307525,34.06373248,NA
1101,Egala2_10_36C,146.317347,-0.032865599,36.233,NA
1102,Egala2_10_40C,129.1372873,-0.033097217,39.90612121,NA
1103,Egala2_10_44C,99.82177373,-0.018948575,43.48567327,NA
1104,Egala2_2_14C,244.4566144,-0.011971535,15.00100641,NA
1105,Egala2_2_18C,246.1111816,-0.015339452,18.21412179,NA
1106,Egala2_2_22C,233.2743512,-0.020520202,22.16559394,NA
1107,Egala2_2_28C,203.0728595,-0.032218273,27.93575904,NA
1108,Egala2_2_30C,187.3230323,-0.034946137,29.75729299,NA
1109,Egala2_2_31C,175.0843651,-0.036189069,30.83807143,NA
1110,Egala2_2_32C,165.1538499,-0.040450777,32.28694304,NA
1111,Egala2_2_33C,156.2810115,-0.039985682,33.19823121,NA
1112,Egala2_2_34C,151.8923097,-0.038910622,34.19273885,NA
1113,Egala2_2_36C,141.96876,-0.029754372,36.34883041,NA
1114,Egala2_2_40C,125.6290438,-0.028735115,39.94538217,NA
1115,Egala2_2_44C,104.0489956,-0.018893812,43.52412025,NA
1116,Egala2_3_14C,240.4382682,-0.012794828,14.77886452,NA
1117,Egala2_3_18C,240.8991545,-0.019204081,18.09969872,NA
1118,Egala2_3_22C,228.0135879,-0.02176232,22.07744242,NA
1119,Egala2_3_28C,199.201267,-0.032779342,27.88911446,NA
1120,Egala2_3_30C,183.0578861,-0.033516804,29.70362025,NA
1121,Egala2_3_31C,171.4674209,-0.035251436,30.76861538,NA
1122,Egala2_3_32C,160.9491297,-0.036729316,32.18276582,NA
1123,Egala2_3_33C,153.7166219,-0.03503415,33.09394767,NA
1124,Egala2_3_34C,151.9142202,-0.034611846,34.11375796,NA
1125,Egala2_3_36C,139.5685953,-0.031094006,36.26679532,NA
1126,Egala2_3_40C,121.4786197,-0.031085607,39.93108861,NA
1127,Egala2_3_44C,97.61729998,-0.020899099,43.54440506,NA
1128,Egala2_4_14C,221.2568184,-0.005549961,14.78146452,NA
1129,Egala2_4_18C,222.3202076,-0.007519118,18.10428387,NA
1130,Egala2_4_22C,210.7669224,-0.010897426,22.22307273,NA
1131,Egala2_4_28C,184.8448116,-0.017226955,27.89060241,NA
1132,Egala2_4_30C,171.7816761,-0.020215348,29.7249557,NA
1133,Egala2_4_31C,161.8433841,-0.019617587,30.76876923,NA
1134,Egala2_4_32C,153.3831747,-0.021385659,32.26717722,NA
1135,Egala2_4_33C,145.747623,-0.019654984,33.11938372,NA
1136,Egala2_4_34C,141.0171653,-0.021416358,34.12322293,NA
1137,Egala2_4_36C,131.029261,-0.020322528,36.29713372,NA
1138,Egala2_4_40C,115.4460834,-0.019317744,39.95781761,NA
1139,Egala2_4_44C,91.63324229,-0.012842797,43.53472327,NA
1140,Egala2_6_14C,242.8111122,-0.012348992,14.71270323,NA
1141,Egala2_6_18C,245.40801,-0.015212916,18.27726452,NA
1142,Egala2_6_22C,231.1097675,-0.021257246,22.15944848,NA
1143,Egala2_6_28C,201.6294286,-0.032250177,27.97532121,NA
1144,Egala2_6_30C,184.8164929,-0.035993799,29.79181013,NA
1145,Egala2_6_31C,174.3727887,-0.038695366,30.85368824,NA
1146,Egala2_6_32C,170.6483124,-0.035511015,32.35888608,NA
1147,Egala2_6_33C,151.8126048,-0.036467709,33.19121512,NA
1148,Egala2_6_34C,158.3107957,-0.012749993,34.28487898,NA
1149,Egala2_6_36C,140.6946576,-0.031362043,36.37575439,NA
1150,Egala2_6_40C,121.6676807,-0.02980669,39.99932919,NA
1151,Egala2_6_44C,100.4720831,-0.019541904,43.69139623,NA
1152,Egala2_8_14C,239.267399,-0.009978217,14.51572078,NA
1153,Egala2_8_18C,237.4338989,-0.011642073,18.24950649,NA
1154,Egala2_8_22C,225.7511247,-0.01665395,22.18532121,NA
1155,Egala2_8_28C,198.0914308,-0.026649685,27.90143636,NA
1156,Egala2_8_30C,181.6164912,-0.028159627,29.70735443,NA
1157,Egala2_8_31C,172.0496274,-0.029536973,30.77283626,NA
1158,Egala2_8_32C,163.8967854,-0.030645561,32.21465823,NA
1159,Egala2_8_33C,153.1856623,-0.028928072,33.10637791,NA
1160,Egala2_8_34C,149.0215047,-0.028244052,34.10686624,NA
1161,Egala2_8_36C,139.2035337,-0.025425498,36.20539766,NA
1162,Egala2_8_40C,121.0498318,-0.024955523,39.92640491,NA
1163,Egala2_8_44C,99.45602435,-0.014964721,43.496725,NA
1164,Egala2_9_14C,237.8549209,-0.010068494,14.77450327,NA
1165,Egala2_9_18C,243.448987,-0.013016082,18.31898052,NA
1166,Egala2_9_22C,231.1692923,-0.017692983,22.24417576,NA
1167,Egala2_9_28C,202.2573121,-0.02827954,27.9272,NA
1168,Egala2_9_30C,185.6171154,-0.032563809,29.75055063,NA
1169,Egala2_9_31C,174.4958436,-0.031678453,30.81118713,NA
1170,Egala2_9_32C,164.7596902,-0.03483066,32.26052532,NA
1171,Egala2_9_33C,152.4578487,-0.034940799,33.11684302,NA
1172,Egala2_9_34C,153.944116,-0.031520935,34.12326115,NA
1173,Egala2_9_36C,156.7939698,-0.001090129,36.28435673,NA
1174,Egala2_9_40C,125.1451705,-0.027348892,40.10862195,NA
1175,Egala2_9_44C,101.5395963,-0.016013884,43.6034125,NA
1176,Egala2Bk_5_14C,247.8073547,-0.000510045,14.14164516,NA
1177,Egala2Bk_5_18C,247.4988258,-0.000864274,18.20304516,NA
1178,Egala2Bk_5_22C,236.4815656,-0.002827058,22.23499394,NA
1179,Egala2Bk_5_28C,209.8344213,-0.002472036,28.05727108,NA
1180,Egala2Bk_5_30C,196.6514253,-0.002492618,29.81796203,NA
1181,Egala2Bk_5_31C,186.8580077,-0.002366126,30.82408284,NA
1182,Egala2Bk_5_32C,178.1274057,-0.002169871,32.28357595,NA
1183,Egala2Bk_5_33C,169.3689664,-0.002372571,33.17222093,NA
1184,Egala2Bk_5_34C,163.0354239,-0.003823235,34.18468153,NA
1185,Egala2Bk_5_36C,153.5018561,-0.004606632,36.34547368,NA
1186,Egala2Bk_5_40C,133.7828122,-0.004594077,40.08215723,NA
1187,Egala2Bk_5_44C,108.1011588,-0.002847876,43.65127044,NA
1188,Egala2Bk_7_14C,238.7335821,-0.000256614,14.24894156,NA
1189,Egala2Bk_7_18C,237.616912,-0.000411392,18.32047097,NA
1190,Egala2Bk_7_22C,227.5653236,-0.001612747,22.33210303,NA
1191,Egala2Bk_7_28C,200.0627574,-0.002322282,28.20879518,NA
1192,Egala2Bk_7_30C,187.8350004,-0.00249706,29.87757595,NA
1193,Egala2Bk_7_31C,178.417168,-0.002229865,30.91923977,NA
1194,Egala2Bk_7_32C,169.8480622,-0.001735668,32.42272152,NA
1195,Egala2Bk_7_33C,161.1880597,-0.002564794,33.26105233,NA
1196,Egala2Bk_7_34C,155.4179091,-0.005208786,34.2504586,NA
1197,Egala2Bk_7_36C,145.777706,-0.004296173,36.47347953,NA
1198,Egala2Bk_7_40C,127.3335149,-0.004753349,40.11284568,NA
1199,Egala2Bk_7_44C,102.8241452,-0.002195409,43.7554717,NA
1200,Fobsc_1_14C,255.2905753,-0.001003845,13.86996154,NA
1201,Fobsc_1_18C,251.9508935,-0.001806862,18.29756111,NA
1202,Fobsc_1_22C,242.6355386,-0.004761043,22.18169643,NA
1203,Fobsc_1_26C,225.4755796,-0.006371087,26.14076301,NA
1204,Fobsc_1_28C,206.7148448,-0.001729175,27.78249451,NA
1205,Fobsc_1_30C,184.512315,-0.003391607,29.94293082,NA
1206,Fobsc_1_32C,174.6454267,-0.002351822,32.24071166,NA
1207,Fobsc_1_34C,162.5805635,-0.003784764,34.17424845,NA
1208,Fobsc_1_36C,153.4456788,-0.003214298,35.77113333,NA
1209,Fobsc_1_38C,140.5581528,-0.003105979,37.87060345,NA
1210,Fobsc_1_40C,122.600253,-0.002071927,40.70499359,NA
1211,Fobsc_1_42C,110.4146689,-0.002866764,41.96467722,NA
1212,Fobsc_10_14C,267.8422231,-0.00153231,14.05408974,NA
1213,Fobsc_10_18C,265.5316986,-0.002001058,18.22846023,NA
1214,Fobsc_10_22C,255.5563859,-0.004308914,22.22927381,NA
1215,Fobsc_10_26C,233.4931098,-0.00523438,26.18427647,NA
1216,Fobsc_10_28C,215.6419359,-0.004261036,27.7719878,NA
1217,Fobsc_10_30C,191.3909818,-0.005925161,29.93793827,NA
1218,Fobsc_10_32C,183.9584159,-0.00485097,32.24366258,NA
1219,Fobsc_10_34C,170.5876522,-0.007368329,34.1591519,NA
1220,Fobsc_10_36C,161.9669606,-0.005351987,35.76536723,NA
1221,Fobsc_10_38C,147.2858991,-0.006395519,37.85919653,NA
1222,Fobsc_10_40C,132.1444136,-0.004474428,40.15342038,NA
1223,Fobsc_10_42C,117.1378932,-0.004673525,41.98478981,NA
1224,Fobsc_2_14C,257.1735064,-0.001565518,14.01778846,NA
1225,Fobsc_2_18C,254.3690121,-0.002558683,18.33155,NA
1226,Fobsc_2_22C,245.0400825,-0.004029888,22.23324405,NA
1227,Fobsc_2_26C,227.3791175,-0.007248111,26.21006358,NA
1228,Fobsc_2_28C,207.1321212,-0.003988663,27.86301111,NA
1229,Fobsc_2_30C,185.0681808,-0.004647685,30.00068125,NA
1230,Fobsc_2_32C,175.7021686,-0.004155139,32.30888344,NA
1231,Fobsc_2_34C,164.3780611,-0.00530612,34.14880625,NA
1232,Fobsc_2_36C,154.3747586,-0.00499679,35.82389888,NA
1233,Fobsc_2_38C,141.1825004,-0.004965719,37.90745402,NA
1234,Fobsc_2_40C,123.4318328,-0.004017098,40.62078344,NA
1235,Fobsc_2_42C,110.4074888,-0.004334303,42.05794304,NA
1236,Fobsc_3_14C,253.5478482,-0.001271015,13.92180769,NA
1237,Fobsc_3_18C,251.0072224,-0.001699708,17.6731676,NA
1238,Fobsc_3_22C,241.10258,-0.002995177,22.15913095,NA
1239,Fobsc_3_26C,222.9514172,-0.008180928,26.13056395,NA
1240,Fobsc_3_28C,204.8546473,-0.002974603,27.74887571,NA
1241,Fobsc_3_30C,183.7973212,-0.003267996,29.9055375,NA
1242,Fobsc_3_32C,174.1418088,-0.003897068,32.18166258,NA
1243,Fobsc_3_34C,162.7820306,-0.00475922,34.16916352,NA
